"Task Aware Debugger for GDB" version 11.5.0 (202112141049)
(c) 2016-2021 NXP Semiconductors, Inc.
11:09:29.106 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:29.195 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:29.297 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:29.360 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:29.461 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:29.537 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:29.642 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:29.717 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:29.821 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:29.896 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:29.993 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:30.80 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:30.151 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:30.281 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:30.377 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:30.480 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:30.583 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:30.648 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:30.753 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:30.830 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:30.941 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.16 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:31.141 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.201 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:31.302 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.384 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:31.484 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.570 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:31.667 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.765 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:31.845 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:31.987 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:32.65 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:32.183 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:32.212 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:32.368 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
11:09:32.480 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
11:09:56.867 INFO: [TadModel] DSF session ID 3 has ended.
